10,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,2
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
0,10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,3
0,0,0,0,10,7,9,7,8,7,8,10,10,8,8,7,7,7,1
10,8,8,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,1
10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
10,9,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,2
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,8,8,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,0
10,8,8,8,8,8,8,8,8,8,8,8,7,8,7,7,7,7,2
10,8,8,8,7,8,7,7,7,7,7,7,7,7,7,7,7,7,1
10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4
10,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,2
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,8,8,8,8,8,7,7,7,7,8,8,7,7,7,7,7,7,2
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,8,8,7,7,8,7,7,7,7,7,7,7,7,7,7,8,8,8
10,9,9,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,2
10,10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
0,0,0,0,0,0,0,0,0,10,9,8,8,8,8,8,8,8,4
10,10,8,8,8,8,8,8,7,8,7,7,7,7,7,7,7,7,2
0,10,10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
10,9,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,2
10,9,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,2
10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,3
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,2
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,3
0,0,10,7,9,8,8,8,8,8,8,8,8,8,8,8,8,8,4
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4
10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,3
0,10,10,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,3
0,0,0,0,0,0,10,8,8,8,7,7,7,7,7,7,7,7,1
10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,0
10,8,8,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,0
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4
10,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
0,10,9,8,8,8,8,8,8,8,7,8,8,8,8,8,7,7,2
0,10,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,1
10,9,9,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,2
10,10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
0,10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,3
10,9,8,8,7,7,7,8,7,7,7,7,7,7,7,7,7,7,2
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,3
10,10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,2
10,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,9,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,3
10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2
0,0,10,9,8,8,8,7,7,7,7,7,7,7,7,7,7,7,1
10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
0,0,0,0,10,7,10,9,8,8,7,7,7,7,7,7,7,7,1
10,9,8,8,8,8,8,8,8,8,8,8,7,8,7,8,7,7,2
10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,3
0,10,10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,9,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,3
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,3
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,3
10,10,9,8,7,7,7,7,8,8,8,8,7,8,8,8,8,8,4
10,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,2
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,8,8,6
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,2
10,8,8,8,8,7,7,8,7,7,7,7,7,7,7,7,7,7,2
10,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4
10,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,2
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
0,10,7,7,9,8,9,10,8,8,8,8,7,7,7,7,7,7,1
10,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,9,8,8,8,8,7,7,7,7,7,7,8,7,7,7,7,7,1
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4
10,8,8,8,8,8,8,8,8,8,8,7,7,8,7,7,7,7,2
0,10,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5
0,0,10,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,1
10,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,2
10,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,2
10,9,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,2
10,9,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,2
0,10,9,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,1
0,10,7,7,7,9,7,7,8,7,8,7,8,8,7,8,8,8,4
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,9,9,8,8,8,8,8,8,8,8,8,8,8,8,7,8,7,2
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,10,8,9,10,8,8,8,8,8,7,7,7,7,7,7,7,7,2
0,10,10,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,2
10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,7,2
10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,3
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,3
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4
10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,2
10,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,2
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,3
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,2
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,2
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,3
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
10,8,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
0,0,0,0,0,0,0,0,0,0,10,10,9,8,8,7,7,7,2
10,9,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,2
0,0,10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,1
0,10,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,7,3
10,8,8,8,8,8,7,7,7,7,7,7,7,7,8,7,7,7,2
10,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,3
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,3
10,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,2
10,8,8,8,8,8,8,8,8,8,8,7,8,7,7,7,7,7,2
10,8,8,8,7,7,7,7,8,7,7,7,7,7,7,7,7,7,1
10,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,3
10,7,10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4
10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,8,8,8,8,8,8,9,8,8,8,8,8,8,7,7,7,2
10,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,3
10,9,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,2
10,10,10,8,8,8,8,7,8,8,7,7,7,7,8,7,7,8,3
10,8,10,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,3
10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,3
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,2
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,2
0,0,0,0,10,9,9,8,7,7,7,7,7,7,7,7,7,7,0
10,9,8,8,7,8,7,7,7,7,7,7,7,7,7,7,7,7,1
10,8,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8,8,3
10,9,9,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,2
10,9,8,8,8,8,8,8,8,8,8,8,8,8,7,8,7,7,3
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4
0,10,9,10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,2
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,2
0,10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4
10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
10,9,8,8,8,8,8,8,7,8,8,8,8,8,7,7,7,7,3
10,10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
0,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,2
10,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2
0,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
0,0,0,0,0,0,10,7,7,9,7,7,7,7,8,7,7,7,10
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
0,0,0,0,10,10,8,8,8,8,8,7,7,7,7,7,7,7,2
10,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
0,10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,2
10,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,0
0,0,10,7,9,8,8,8,8,8,8,8,8,8,8,8,10,9,4
10,9,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4
10,9,9,8,8,8,8,8,8,8,8,8,8,8,8,7,7,8,3
10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,3
10,10,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,1
0,0,0,0,0,10,7,7,7,7,10,10,8,8,7,7,7,7,2
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,2
10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,3
10,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,2
10,8,10,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
10,10,8,8,8,8,8,8,8,8,7,7,7,7,7,8,7,8,3
10,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,2
10,8,8,8,8,8,8,8,8,7,7,7,7,8,8,8,8,8,2
10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
10,9,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,2
0,10,8,8,7,7,7,7,7,7,7,8,7,7,7,7,7,7,1
10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,8,4
0,0,10,9,8,8,8,8,8,8,8,8,8,8,8,8,7,7,3
10,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,2
10,8,7,7,7,7,7,7,7,8,8,7,7,7,7,7,7,7,0
10,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,2
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
0,0,0,0,0,0,0,0,10,7,7,7,7,7,7,10,8,8,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,3
10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,1
10,10,8,8,7,7,8,7,7,7,7,7,7,7,7,7,7,7,1
10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4
10,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,2
10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4
10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
10,10,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,9,8,7,7,8,8,8,8,8,8,8,8,8,8,7,8,7,3
0,10,7,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5
10,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
0,0,10,7,7,7,10,10,8,8,8,7,7,7,7,7,7,7,1
0,0,0,0,0,10,7,7,7,7,7,7,7,7,10,8,8,8,3
0,0,0,0,0,10,10,8,8,8,7,7,7,7,7,7,7,7,2
10,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
10,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,2
10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
10,8,8,8,7,7,7,7,7,8,7,7,7,7,7,7,7,7,1
10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,3
10,10,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,1
10,9,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,2
10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
10,10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
10,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,3
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4
0,10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,3
0,10,9,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,1
10,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1
0,10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
10,10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
